EPA Facility ID,Facility Name,Facility Address,City,State,County,Zip,Facility DUNS,Latitude,Longitude
100000074224,"Tessenderlo Kerley, Inc. - Eufaula Facility",1431 State Docks Road,Eufaula,AL,Barbour,36027,826675266,31.852757,-085.151408
100000226365,South Fresh Processors,"1231 US Hwy 43 South, PO Box 191",Eutaw,AL,Greene,35462,,32.8176989,-87.8851081
100000072734,"Flare, LLC - County Line Gas Plant",County Line Road,Evergreen,AL,Conecuh,36401,188018071,31.31725,-87.35975
100000211656,North Beach ,13880 County Rd 42,Evergreen,AL,Conecuh,36401,,31.315,-86.783
100000247761,"Showa Best Glove, Inc",931 2nd Ave SE,Fayette,AL,Fayette,35555,807930412,33.676842,-87.829211
100000084222,"Exxon Company, U.S.A. St. Regis Loading Facility",Hollywood Street,Flomaton,AL,Escambia,36441,133247726,31.009722,-87.211944
100000231439,"Applied Chemical Technology,Inc",4350 Helton Dr.,Florence,AL,Lauderdale,35630,,34.872443,-087.660506
100000125893,"Agrium Florence, AL",#1 COMMERCE STREET,FLORENCE,AL,Lauderdale,35630,808957229,34.799004,-087.655444
100000006334,Wilson Lake Water Treatment Plant,601 South Cox Creek Parkway,Florence,AL,Lauderdale,35630,,34.812778,-087.626389
100000006414,Cypress Creek Water Treatment Plant,704 Paxton Avenue,Florence,AL,Lauderdale,35630,,34.826667,-087.700556
100000006352,Cypress Creek Wastewater Treatment Plant,201 Seven Mile Island Rd.,Florence,AL,Lauderdale,35630,,34.784167,-087.701389
100000081877,"Gemstone Ventures Florence, LLC",700 South Wood Avenue,Florence,AL,Lauderdale,35630,62226893,34.795819,-087.669035
100000158189,Oakland Gin Company,24050 County Road 14,Florence,AL,Lauderdale,35633,,34.841639,-87.798778
100000144934,John B. Rains Filter Plant,"153 20th Street, Northeast",Fort Payne,AL,Dekalb,35967,,34.518056,-85.673611
100000161086,"Sara Lee Bakery Group-(Fort Payne, Alabama)",4811 Gault Avenue North,Fort Payne,AL,Dekalb,35967,55796973,34.492667,-085.674389
100000157572,Fort Payne Wastewater Treatment Plant,2200 Industrial Blvd. SW,Fort Payne,AL,Dekalb,35967,81387912,34.431638,-085.767722
100000123895,U.S. Army Aviation Center and Fort Rucker,"CDR USAAVNC ATTN: ATZQ-DEL, BLDG 1121, Quartermaster Road",Fort Rucker,AL,Dale,36362-5000,,31.337222,-085.733889
100000073699,Flare-Wildfork Gas Plant,20 Lee Street,Frisco City,AL,Monroe,36445,,31.418944,-087.402278
100000170076,Lancaster Gas Plant,4818 Perdue Hill Rd,Frisco City,AL,Monroe,36445-3220,874333651,31.457222,-87.409722
100000170067,Lufkin Gas Plant,4818 Perdue Hill Rd.,Frisco City,AL,Monroe,36445-3220,,31.458056,-087.422222
100000158009,Five Mile Creek Wastewater Treatment Plant,3410 Happy Hollow Lane,Fultondale,AL,Jefferson,35068-2019,,33.595694,-086.865528
100000035375,6th Street Pump Station,1013 South 6th Street,Gadsden,AL,Etowah,35901,,33.998550,-086.010973
100000036169,C.B. Collier Jr. Water Treatment Plant,625 Albert Rains Boulevard,Gadsden,AL,Etowah,35901,,34.022166,-085.987881
100000033894,West River Wastewater Treatment Plant,2000 Wills Creek Drive,Gadsden,AL,Etowah,35902,,33.990232,-086.035837
100000035482,East River Wastewater Treatment Plant,525 Paden Road,Gadsden,AL,Etowah,35903,,33.967704,-085.973340
100000050044,Koch Foods - Gadsden,501 Paden Road,Gadsden,AL,Etowah,35903,,33.97005,-085.9724
100000235373,Fehrer Automotive - Gadsden,4330 Brooke Ave,Gadsden,AL,Etowah,35904,833239234,33.996881,-86.075687
100000235783,"Centennial Energy, LLC - Gadsden Transloading",3201 Forrest Ave,Gadsden,AL,Etowah,35904,,34.019270,-86.056008
100000159641,AmeriCold Gadsden Plant # 5148,215 E. Air Depot Rd.,Gadsden,AL,Etowah,35905,58149378,33.965264,-085.938522
100000207607,Keystone Foods LLC Alabama Division,2281 Steele Station Road,Gadsden,AL,Etowah,35906,,33.961998,-86.078922
100000247798,Lineage Logistics - Gadsden,2283 Steele Station Rd.,Gadsden,AL,Etowah,35906,,33.962639,-86.080450
100000165581,Demopolis Propane Terminal,29 County Rd 2,Gallion,AL,Marengo,36742,956442099,32.508889,-087.764167
100000165634,Dixie Pipeline Demopolis Terminal,15270 U. S. Highway 80,Gallion,AL,Marengo,36742,,32.5069,-087.7695
100000195479,"Sysco Gulf Coast, Inc.",2001 W. Magnolia Ave.,Geneva,AL,Geneva,36340,,31.053350,-085.912224
100000104059,Geneva Wastewater Treatment Plant,633 Mulkey Street,Geneva,AL,Geneva,36344,,31.03925,-85.888944
100000122896,Womack Hill Gas Plant,600 Chestnut Road,Gilbertown,AL,Choctaw,36908-2333,,31.844020,-088.184855
100000189039,Gordo Gas Plant,5975 County Road 57,Gordo,AL,Pickens,35466,,33.382417,-087.921722
100000189734,"Grand Bay, AL",5745 Dawes Road,Grand Bay,AL,Mobile,36541,,30.570948,-088.332352
100000211638,North Marshall Water Treatment Plant,266 Word Mountain Road,Grant,AL,Marshall,35747,785268897,34.273385,-86.163989
100000141688,Eastlake Wastewater Plant,3100 Lake Guntersville State Parkwa,Guntersville,AL,Marshall,35976,,34.347167,-86.283528
100000146291,Monsanto Water Treatment Plant,2457 Monsanto Road,Guntersville,AL,Marshall,35976,,34.426389,-086.217222
100000101882,Arab Water Treatment Plant,66 Water Works Road,Guntersville,AL,Marshall,35976,,34.365833,-086.350639
100000141312,Sunset Water Treatment Facility,2700 Willow Beach Road,Guntersville,AL,Marshall,35976,,34.334000,-086.329900
100000103693,Pilgrim's Pride - Guntersville Processing Plant,"3500 Lake Guntersville Park Dr., P.O. Box 400",Guntersville,AL,Marshall,35976-1965,615250651,34.347025,-086.281319
100000072529,Hamilton Water Treatment Plant,559 Water Plant Road,Hamilton,AL,Marion,35570,97744130,34.156028,-087.950306
100000206412,AmeriGas Cullman Rail Terminal,285 County Road 607,Hanceville,AL,Cullman,35077,835406539,34.122778,-086.808611
100000059802,"Red Star Yeast Company, LLC",13211 US Highway 431 South,Headland,AL,Henry,36345,883925471,31.398611,-085.323194
100000186915,"TYSON FOODS, INC. HEFLIN, AL.",6879 HWY 9,HEFLIN,AL,Cleburne,36264,79118881,33.557778,-085.608889
100000041698,West Morgan-East Lawrence Water Treatment Plant,6505 County Road 400,Hillsboro,AL,Lawrence,35643,62905328,34.750500,-087.223389
100000245825,ESJD - Birmingham,36 Barber Ct,Homewood,AL,Jefferson,35209,,33.459492,-86.837225
100000180207,Genpak LLC - Hope Hull,7621 Bill Joseph Parkway,Hope Hull,AL,Montgomery,36043,114377919,32.263333,-86.373333
100000030824,South Parkway Water Treatment Plant,14000 South Memorial Parkway,Huntsville,AL,Madison,35803,,34.700000,-086.574167
100000154637,Aldridge Creek Wastewater Treatment Plant,13331 Memorial Parkway South,Huntsville,AL,Madison,35803,,34.588761,-086.561082
100000052417,George C. Marshall Space Flight Center,Marshall Space Flight Center,Huntsville,AL,Madison,35812,,34.661358,-86.671582
100000062068,Spring Branch Wastewater Treatment Plant,1800 Vermont Road SW,Huntsville,AL,Madison,35802-2064,,34.668475,-086.601026
100000078453,UNIVAR USA INC,1176 JORDAN ROAD,HUNTSVILLE,AL,Madison,35811-0000,102971785,34.808972,-86.498694
100000065225,Wayne-Sanderson Farms - Enterprise,1020 County Road 114,Jack,AL,Coffee,36346,86545746,31.501667,-085.901390
100000143686,Jackson Water Treatment Plant,4501 Commerce Street,Jackson,AL,Clarke,36545,,31.525556,87.927528
100000017698,"Boise White Paper, LLC",4585 Industrial Road,Jackson,AL,Clarke,36545,2993905,31.490852,-087.897860
100000158303,"Mar-Jac Poultry AL, LLC",3301 THIRD AVENUE,JASPER,AL,Walker,35501,,33.818019,-087.277192
100000067884,Jasper Wastewater Treatment Plant,4000 Plant Road,Jasper,AL,Walker,35501,114434090,33.813056,-087.268333
100000062308,Jasper Water Treatment Plant,195 Jasper Road,Jasper,AL,Walker,35504,,33.816944,-087.134167
100000044132,"P. B. & S. CHEMICAL COMPANY, INC. (39)",1702 South 4th Avenue,Lanett,AL,Chambers,36863,41167107,32.87,-85.2
100000202826,Charles R. Lowman Power Plant,"4392 Carson Road, P.O. Box 10",Leroy,AL,Washington,36548,6900005,31.492222,-087.909722
100000026438,Airgas South- Lincoln,Lomar Drive & Old Ferry Rd.,Lincoln,AL,Talladega,35096,,33.610000,-086.179167
100000046791,"Tanner Industries, Inc. - Lincoln",900 Oxford Rd.,Lincoln,AL,Talladega,35096,,33.609444,-086.179167
100000207983,Western International Gas - Lincoln,190 Lomar Road,Lincoln,AL,Talladega,35096,,33.609479,-86.178377
100000184454,"Sister Schubert's Homemade Rolls, Inc.","50 Industrial Parkway, PO Drawer 112",Luverne,AL,Crenshaw,36049,,31.734140,-086.282300
100000044105,"Brenntag Mid-South, Inc.",395 Swancott Road,Madison,AL,Madison,35756,41167107,34.598207,-086.772141
100000128471,Kurt Keene Water Treatment Plant,590 Gillespie Road,Madison,AL,Madison,35758,,34.721667,-86.760556
100000030833,Southwest Water Treatment Facility,255 Wall-Triana Highway,Madison,AL,Madison,35758,,34.56558,-086.75150
100000224241,SalonCentric Alabama Distribution Center,"6600 Jefferson Metropolitan Pkwy, Suite 160",McCalla,AL,Jefferson,35111,874332260,33.316370,-87.030938
100000252629,"JM Smucker, LLC",7351 Old Tuscaloosa Highway,McCalla,AL,Jefferson,35111,,33.29745,-87.05762
100000103906,"Linde - McIntosh, AL",1636 Industrial Road ,McIntosh,AL,Washington,36553,878932904,31.266455,-088.006981
100000100393,"Olin Corp. McIntosh, Alabama Plant",1638 Industrial Rd.,McIntosh,AL,Washington,36553-0028,8188708,31.153300,-88.000200
100000089012,BASF Corporation  -  McIntosh Plant,1379 Ciba Road,McIntosh,AL,Washington,36553-0113,1221902,31.267617,-088.000267
100000173581,Huntsman Advanced Materials - McIntosh Plant,555 Huntsman Road,McIntosh,AL,Washington,36553-0500,13995480,31.278056,-088.001667
100000184025,Seaonus Refrigerated Services - Mobile,1000 Alabama State Docks Blvd.,Mobile,AL,Mobile,36602,139431519,30.704893,-088.040480
100000107467,Clifton C. Williams Wastewater Treatment Facility,1600 Yend St,Mobile,AL,Mobile,36603,,30.660200,-088.036900
100000107519,Harry E. Myers Water Filtration Facility,1475 Hubert Pierce Rd,Mobile,AL,Mobile,36608,,30.722100,-088.260500
100000090091,International Paper - Mobile Mill,Paper Mill Road,Mobile,AL,Mobile,36610,8161861,30.744722,-88.053056
100000154664,Kimberly-Clark Tissue Company,200 Bay Bridge Road,Mobile,AL,Mobile,36610,8149858,30.741667,88.05
100000174688,Hog Bayou Energy Center,"P.O. Box 10305, 1003 Paper Mill Road, Gate B",Mobile,AL,Mobile,36610,,30.748611,-88.057222
100000013479,Harcros Chemicals Inc. - Mobile,1480 Telegraph Road,Mobile,AL,Mobile,36610,,30.75156,-088.07025
100000037113,"Sterling Specialty Chemicals, US, LLC","1 Cyanamid Road, n/a",Mobile,AL,Mobile,36610,786659222,30.748056,-088.064167
100000107396,E. Morgan Stickney Water Filtration Plant,4800 Moffett Road,Mobile,AL,Mobile,36618,,30.720600,-088.153600
100000107421,"Wright Smith, Jr. Wastewater Treatment Facility",1879 Conception Street Road,Mobile,AL,Mobile,36652,,30.718400,-088.071200
100000167865,Mobile Solvent and Supply Inc.,5750 Kushla Mcleod Road,Mobile,AL,Mobile,36663,,30.816389,-088.183056
100000078685,Industrial Chemicals Inc.,3212 Crichton Street,Mobile,AL,Mobile,36607-1411,50978329,30.708056,-088.118056
100000083642,"PVS DX, INC.",1200 JARVIS ROAD,MOBILE,AL,Mobile,36611-1000,809283539,30.746667,-088.070833
100000106805,"Occidental  Chemical Corporation, Mobile Plant",1300 Jarvis Road,Mobile,AL,Mobile,36614-1099,8163388,30.750000,-088.066670
100000029355,Americold - Mobile,2201 Perimeter Rd & Ave M,Mobile,AL,Mobile,36615-1198,,30.642633,-088.081511
100000128694,Water Works Board of the City of Monroeville,129 West Claiborne Street,Monroeville,AL,Monroe,36461,,31.526222,-87.326583
100000030414,Econchate Water Pollution Control Plant (WPCP),2501 Jackson-Ferry Road,Montgomery,AL,Montgomery,36104,,32.418954,-086.303972
100000048977,"Flowers Frozen Bakery, Inc.",140 Folmar Parkway,Montgomery,AL,Montgomery,36105,,32.265556,-086.366667
100000138246,Koch Foods of Alabama,4530 Mobile Highway,Montgomery,AL,Montgomery,36108,25189853,32.314520,-086.350522
100000112898,"DG Fresh Distribution AL, LLC",6080 Mobile Highway,Montgomery,AL,Montgomery,36108,6946172,32.293469,-86.353575
100000235774,Murphy Montgomery Terminal,420 Hunter Loop Road,Montgomery,AL,Montgomery,36108,6479236,32.353872,-86.387428
100000189716,Koch Foods of Alabama,3500 Western Blvd.,Montgomery,AL,Montgomery,36108,25189853,32.32796,-086.35513
100000108171,Genpak LLC - Montgomery,3255 Thomason Avenue,Montgomery,AL,Montgomery,36108,,32.350556,-86.354722
100000029747,Catoma Water Pollution Control Plant (WPCP),6000 Richard E. Hanan Drive,Montgomery,AL,Montgomery,36108,,32.363427,-086.445690
100000030398,Day Street Pumping Station,2350 Day Street,Montgomery,AL,Montgomery,36108,,32.370655,-086.331141
100000106431,"US Foods, Inc. - Montgomery",2850 Selma Highway 80 West,Montgomery,AL,Montgomery,36108,,32.313594,-086.360613
100000030361,C. T. Perry Water Treatment Plant,5301 Jack Drive,Montgomery,AL,Montgomery,36110,,32.438889,-086.201944
100000063799,Industrial Chemicals Inc.,2245 West Fairview Avenue,Montgomery,AL,Montgomery,36108-4122,50978329,32.350833,-086.332500
100000163743,Americold Montgomery Plant #75144,4550 Newcomb Ave.,Montgomery,AL,Montgomery,36108-5002,58149378,32.314396,-086.361973
100000152586,"Lawter International, Inc.",12982 Cracker Road,Moundville,AL,Tuscaloosa,35474,4034138,33.009722,-87.625278
100000011505,Harcros Chemcials Inc. - Muscle Shoals,300 Pepi Drive,Muscle Shoals,AL,Colbert,35662,,34.76704,-087.61854
100000080654,Wise Alloys LLC - Alabama Reclamation Plant,1009 Ford Road,Muscle Shoals,AL,Colbert,35661-1119,,34.773889,-87.594167
100000080574,Constellium Muscle Shoals,4805 Second Street,Muscle Shoals,AL,Colbert,35661-1282,,34.762389,-087.588278
100000115127,"Occidental Chemical Corp., Muscle Shoals Facility",1000 North Wilson Dam Road,Muscle Shoals,AL,Colbert,35661-1344,4019642,34.771925,-087.630058
100000247422,Ben E. Keith Foods Southeast Division,1 Ben E. Keith Way,New Brockton,AL,Coffee,36351,,31.381056,-85.948928
100000108386,Northport Water Treatment Plant,11405 Lary Lake Road,Northport,AL,Tuscaloosa,35475,,33.325278,-087.576944
100000069711,Northport Wastewater Treatment Plant,3950 3rd Street South,Northport,AL,Tuscaloosa,35476,,33.213611,-087.589722
100000030192,Saugahatchee Lake Filter Plant,3803 Saugahatchee Lake Road,Opelika,AL,Lee,36801,,32.667778,-085.438333
100000165689,Dixie Pipeline Opelika Terminal,5565 Alabama Highway 51,Opelika,AL,Lee,36801,,32.5766,-85.3704
100000241142,Golden State Foods,4801 Northpark Dr,Opelika,AL,Lee,36801,,32.714274,-85.3082641
100000168515,Walmart Distribution Center #6095,2701 Andrews Road,Opelika,AL,Lee,36801-9543,51957769,32.697222,-085.324167
100000128505,Orange Beach Water Treatment Plant,2200 Cotton Creek Drive,Orange Beach,AL,Baldwin,39542,,30.171300,-087.390000
100000127007,Tull CAllen Waste Water Treatment Plant,2795 Silverrun Road,Oxford,AL,Talladega,36203,,33.583611,-85.905833
100000132279,Choccolocco Creek Wastewater Treatment Plant,35 Friendship Road,Oxford,AL,Calhoun,36203,,33.603056,-085.826389
100000071815,Americold  - Oxford,670 Airport Road,Oxford,AL,Calhoun,36703-2718,58149378,33.591270,-085.859023
100000208777,Ozark Southside WWTP,"2872 South Alabama Highway 123, P. O. Box 1125",Ozark,AL,Dale,36361,,31.388382,-85.609618
100000178602,Gorgas Electric Generating Plant,460 Gorgas Road,Parrish,AL,Walker,35580,,33.6430,-087.1998
100000241437,NBLLC_Parrish,500 Old Baltimore Road,Parrish,AL,Walker,35580,,33.727432,-87.272226
100000119481,"THE FORD METER BOX COMPANY, INC.",815 MILES PARKWAY,PELL CITY,AL,St. Clair,35125,,33.602778,-86.263889
100000026278,"Benjamin Moore & Company, Pell City, Alabama Plant",109 Bamberg Drive,Pell City,AL,St. Clair,35125-9142,181837238,33.592312,-086.240318
100000037701,Georgia-Pacific Naheola LLC,7530 Highway 114,Pennington,AL,Choctaw,36916-9499,808215706,32.228687,-88.023810
100000033545,Alabama River Cellulose LLC,2373 Lena Landegger Highway,Perdue Hill,AL,Monroe,36470,81381568,31.581944,-087.488611
100000007002,Phenix City Water Filtration Plant,1100 32nd Street,Phenix City,AL,Russell,36867,,32.501861,-084.996889
100000231572,Alatrade Foods LLC,6 Downing Dr,Phenix City,AL,Russell,36869,,32.396779,-85.048794
100000006986,Phenix City Wastewater Treatment Plant,1600 East State Docks Road,Phenix City,AL,Russell,36869,617614599,32.431389,-084.966111
100000044506,Cherokee County Water Plant,4101 County Road 33,Piedmont,AL,Cherokee,35972,,34.018611,-085.573056
100000032289,Carson Filter Plant,6560 State Route 151,Pinson,AL,Jefferson,35126,,33.697044,-86.684061
100000181867,E.B. Harris Electric Generating Plant,600 County Road 41,Prattville,AL,Autauga,36067,,32.381222,-086.573806
100000092491,Carlos A Morris WWTP,"54 Grover Street, P.O. Box 10067",Prichard,AL,Mobile,36610,,30.786389,-088.098333
100000092543,Stanley Brooks WWTP,"End of Aldock Road, P.O. Box 10067",Prichard,AL,Mobile,36610,,30.786389,-088.098333
100000025616,Kenneth D. Byrd Intake Station,2350 K. D. Byrd Road,Quinton,AL,Walker,35130,,33.6675,-87.119444
100000118259,J. H. Miller Electric Generating Plant,4250 Porter Road,Quinton,AL,Jefferson,35130,,33.631111,-087.059444
100000115582,ISP Chemicals LLC,BLDG 5565 Industrial Road,Redstone Arsenal,AL,Madison,35898,2188894,34.630417,-086.636111
100000039193,Redstone Arsenal,AMSAM-CG,Redstone Arsenal,AL,Madison,35898-5020,,34.63,-86.64
100000169872,U.S. Army Garrison - Redstone Arsenal (WTP 3),5428 Jungerman Road,Redstone Arsenal,AL,Madison,35898-5020,,34.639556,-086.634056
100000169239,U.S. Army Garrison - Redstone Arsenal (WTP 1),8040 Shields Road,Redstone Arsenal,AL,Madison,35898-5020,,34.586833,-086.682083
100000136747,"Robertsdale, AL 142",18531 Wilters Street,Robertsdale,AL,Baldwin,36567,785525494,30.553306,-087.707750
100000039709,"Wabash Alloys, L.L.C",120 Hwy. 48,Russellville,AL,Franklin,35653,2469562,34.489972,-87.750778
100000074135,H.E. Neal III Water Filtration Plant,1440 Lake Elliott Road,Russellville,AL,Franklin,35653,,34.513556,-087.781778
100000094051,Pilgrim's Pride - Russellville Processing Plant,"2045 Highway 244, P.O. Box 1086",Russellville,AL,Franklin,35654,605548551,34.462594,-087.669550
100000149127,Vertex Refining Alabama LLC,400 Industrial Parkway Extension,Saraland,AL,Mobile,36571,118668021,30.787778,-088.058333
100000147968,The Section & Dutton Water System,3680 County Road 67,Scottsboro,AL,Jackson,35768,135038410,34.598333,-86.003056
100000143374,"Scottsboro Aluminum, LLC",1762 Goosepond Drive,Scottsboro,AL,Jackson,35769,93790277,34.596944,-86.048056
100000203843,North Sauty Creek Water Treatment Plant,5800 AL Highway 79,Scottsboro,AL,Jackson,35769,,34.600874,-086.077333
100000203852,Skinny Jones Water Filtration Plant,3001 Veterans Drive ,Scottsboro,AL,Jackson,35769,,34.649082,-085.985973
100000251283,Southside Wastewater Treatment Plant,318 Camille Street,Scottsboro,AL,Jackson,35769,,34.612612,-086.053462
100000077445,Acordis Industrial Fibers Inc.,7526 Akzo Boulevard,Scottsboro,AL,Jackson,35769-7335,783909153,34.618333,-86.085556
100000200016,Lear Corporation,6 Meadowcraft Parkway,Selma,AL,Dallas,36701,175592476,32.332122,-86.989622
100000113584,International Paper Riverdale Mill,601 County Road 78,Selma,AL,Dallas,36703,1385988,32.426722,-086.870694
100000033652,"R.L. Zeigler Company, Inc",1 Plant Street,Selma,AL,Dallas,36702-2505,41022021,32.401889,-87.006147
